head_dim,256,1024,4096,8192,16384
16,0.017283201217651367,0.016554832458496094,0.4116973876953125,1.649503231048584,6.644638299942017
32,0.01685619354248047,0.020988941192626953,0.41315460205078125,1.651470422744751,6.745993375778198
64,0.016407489776611328,0.021765470504760742,0.43689417839050293,1.7577240467071533,7.254755258560181
128,0.015917062759399414,0.025135278701782227,0.5257501602172852,2.1182312965393066,8.94721269607544
