head_dim, 256                   , 1024                   , 4096                  , 8192                 , 16384
      16,   0.016786575317382812,    0.0168912410736084  ,    0.41036415100097656,    1.6409108638763428,     6.575102806091309
      32,   0.015511751174926758,    0.020740509033203125,    0.4101266860961914 ,    1.624704122543335 ,     6.574886322021484
      64,   0.015384912490844727,    0.020681142807006836,    0.4266359806060791 ,    1.700514554977417 ,     7.014869928359985
     128,   0.016039609909057617,    0.025745868682861328,    0.5041489601135254 ,    2.0067684650421143,     8.504560232162476
